,,,,,,,,,,,,,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD,PPB,,,HS
,4:20 PM,,,,,UEE504 L,,,,,,,,,,,,,,,,,,,,UTA012 P,,,,,,,,,,,,,,,,UCE510 T,,,,UCE501 T,
,,,,,,,,,,,,,SS,,,,,,,,,,,,,ASO,,,,,,,,,,,,,,,,,HS,,,APR,
,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH501 L,,UBT603 L,,,,,,,,,
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKA,DBJ,,,,,,,,,
,8:50 AM,,,,,UEE605 P,,UEE605 P,,UEI610 P,,,,,,,,,,,,,,,,,,,,,,,,UEI501 T,,UCH503 L,,UBT605 L,,,,UCE501 T,,UCE609 T,,,
H,,,,,,MBK,,TA4,,NJS,,,,,,,,,,,,,,,,,,,,,,,,,TA6,,HB,AKR,,,,APR,,ABD,,,
,9:40 AM,UEI841 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH605 L,,UBT602 L,,,,UCE692 P,,UCE507 T,,UCE692 P,
U,,,,,SJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCH,MSR,,,,,,HS,,,
,10:30 AM,UEI301 L,,,,,,,,,,,,,,,,,,,,UME513 L,,,,,,,,,,UEC502 L,,,,,,,,,,HSC,,UCE401 T,,NKW,
R,,,,,SKS,,,,,,,,,,,,,,,,,,,,,,RKG,,,,,,,,AKK,,,,,,,,,RBB,,,
,11:20 AM,,,,,UEE605 L,,,,,,,,UME501 L,,,,,,,,UME501 L,,,,,,,,,,UME501 L,,,,,,,,,,,,,,,
S,,,,,,,,,,,,,MBK,,,,,,SKM,,,,,,,,GTS,,,,,,,,SKM,,,,,,,,,,,,
,12:10 PM,UEI501 L,,,,UEI501 L,,,,,,,,UME505 L,,,,,,,,UME505 L,,,,,,,,,,UEI501 L,,,,,,,,,,,,,,,
D,,,,,SAH,,,,,,,,SAH,,,,,,VKS,,,,,,,,VS,,,,,,,,SAH,,,,,,,,,,,,
,1:00 PM,UEI610 L,,,,UEI610 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH605 T,,,,,,,,,,,
A,,,,,NJS,,,,,,,,NJS,,,,,,,,,,,,,,,,,,,,,,,,GCH,,,,,,,,,,
,1:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBT508 P,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH503 P,,,,,,,,,,,
,2:40 PM,UEI507 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JPK,,SW,,,,UCE609 L,,,,,
,,VKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD,,,,,
,3:30 PM,,,,,UEI501 T,,UEI501 T,,,,,,UME513 L ,,,,,,,,,,,,,,,,UME733 T,,UME513 L,,,,,,,,,,UCE401 L,,,,,
,,,,,,,SAH,,TA6,,,,,,,,,,APH,,,,,,,,,,,,SAT,,,,APH,,,,,,,RBB,,,,,
,4:20 PM,,,,,,,,,,,,,UME513 P,,,,UME513 P,,,,UME501 P,,,,UME501 P,,,,,,UME501 P,,,,,,,,,,UCE507 L,,,,,
,,,,,,,,,,,,,,DS,,,,ANA,,,,GTS,,,,HPS,,,,UME513 P,,SDN,,,,,,,,,,HS,,,,,
,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKJ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00 AM,,,,,UEI501 P,,,,UEI501 P,,,,,,,,,,,,,,,,,,,,,,,,,,UCH502 L,,UBT601 P,,,,UCE510 L,,,,,
F,,,,,,SAH,,,,SAH,,,,,,,,,,,,,,,,,,,,,,,,,,,SMB,,,,,MNP,,,,,
,8:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC507 T,,UCH405 L,,SDS,,,,UCE510 L,,,,,
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,SKS,,,,,APR,,,,,
,9:40 AM,UEI507 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC502 L,,,,UCH506 L,,UBT508 L,,,,UCE509 L,,,,,
I,,,,,VKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKK,,PMS,SW,,,,TNC,,,,,
,10:30 AM,UEI301 L,,,,UEE605 L,,,,,,,,UME404 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,,,,,SKS,,,,,,,,MBK,,,,,,,,,,,,,,,,,,NG,,,,,,,,,,,,,,,,
,11:20 AM,,,,,,,,,,,,,UME513 L,,,,,,,,UME513 L,,,,,,,,,,UME513 L,,,,,,,,,,,,,,,
A,,,,,,,,,,,,,,,,,,,,,APH,,,,,,,,,,RKG,,,,APH,,,,,,,,,,,,
,12:10 PM,UTA012 P,,,,,,,,,,,,UME501 L,,,,,,,,UME501 L,,,,,,,,,,UME501 L,,,,,,,,,,,,,,,
Y,,SCB,,,,,,,,,,,,,,,,,,,SKM,,,,,,,,,,GTS,,,,SKM,,,,,,,,,,,,
,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:50 PM,,,,,UEE504 T,,UEE504 T,,,,,,,,,,,,,,,,,,,,,,,,UEC507 P,,,,UCH502 T,,UBT605 P,,,,,,,,,
,,,,,,,SS,,TA7,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,SMB,,,,,,,,,,
,2:40 PM,UEI610 L,,,,UEI610 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH405 P,,AKR,,,,UCE507 T,,UCE510 T,,,
,,,,,NJS,,,,,,,,NJS,,,,,,,,,,,,,,,,,,,,,,,SKS,,,,,,HS,,MNP,,,
,3:30 PM,UEI501 P,,,,,,,,UTA012 P,,,,UME733 T,,UME513 T,,UME733 T,,UME513 T,,UME404 T,,UME501 T,,UME404 T,,UME501 T,,UME501 T,,,,,,,,,,,,UTA012 P,,,,,
,,JS,,,,,,,,PN,,,,,TN,,NB,,SAT,,LKS,,JPT,,JGT,,RUP,,GTS,,SDN,,,,,,,,,,,,,,,,
,4:20 PM,,,,,,,,,,,,,UME513 T,,UME733 T,,UME513 T,,UME733 T,,UME501 T,,UME404 T,,UME501 T,,UME404 T,,UME513 T,,,,,,,,,,,,RBB,,,,,
,,,,,,,,,,,,,,,NB,,DWR,,PKJ,,SAT,,JGT,,JPT,,SDN,,RUP,,JKS,,,,,,,,,,,,,,,,
,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00 AM,UEI501 L,,,,UEI501 L,,,,,,,,,,,,,,,,,,,,,,,,,,UEI501 L,,,,UCH501 L,,UBT601 L,,,,UCE510 L,,,,,
S,,,,,SAH,,,,,,,,SAH,,,,,,,,,,,,,,,,,,,,,,SAH,,SKA,,,SDS,,MNP,,,,,
,8:50 AM,UTA012 L,,,,UEE504 L,,,,,,,,,,,,,,,,,,,,,,,,UTA012 P,,,,,,UCH503 L,,UBT605 L,,,,UCE507 L,,,,,
A,,,,,SCB,,,,,,,,SS,,,,,,,,,,,,,,,,,RM,,,,,,,HB,AKR,,,,HS,,,,,
,9:40 AM,,,,,UEE401 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCH605 L,,UBT609 L,,,,UCE609 L,,,,,
,,,,,,,,,,,,,AS,,,,,,,,,,,,,,,,,,,,,,,,GCH,DBJ,,,,ABD,,,,,
T,10:30 AM,UEI841 L,,,,,,,,,,,,UME733 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCE609 T,
,,,,,SJ,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,,,,,,ABD,
U,11:20 AM,UEE507 L,,,,,,UEE401 T,,,,,,UME505 L,,,,,,,,UME505 L,,,,,,,,,,,,,,UCH405 T,,,,,,,,,,,
,,,,,ANK,,,,TA3,,,,,,,,,,,,VKS,,,,,,,,VS,,,,,,,,SKS,,,,,,,,,,
R,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GE (P),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1:50 PM,,,,,,,,,,,,,UTA012 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,2:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNATURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TIME TABLE JULY TO DEC 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                                                             TIME TABLE JULY TO DEC2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3RD  YEAR B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3RD YEAR B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAY,SR.NO,HOURS,COE 1,,COE 2,,COE 3,,COE 4,,COE 5,,COE 6,,COE 7,,COE 8,,COE 9,,COE 10,,COE11,,COE12,,COE13,,COE14,,COE15,,COE16,,COE17,,COE18,,COE19,,COE20,,COE21,,COE22,,COE23,,COE24,,COE25,,COE26,,COE27,,COE28,,COE 29,,COE30,,CS1,,CS2,,CS3,,ECE 1,,ECE 2,,ECE 3,,ECE 4,,ECE 5,,ECE 6,,ECE 7,,ECE 8,,ENC 1,,ENC 2,,ENC 3,,ENC 4,,ENC 5,,ENC 6,,ENC 7,,ENC 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC502 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,8:50 AM,UHU006/UCS001/UTD001/UEN004/UHU004/UHU008/UHU009/UPH063/UMA066/UMA067/UBT509 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS303 P,,UCS406 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEC 1,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,9:40 AM,UCS503 L,,,,,,,,,,,,,,,,,,,,UCS415 P,,UCS415 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC401 L,,,,,,,,,,,,,,,,UEC502 T,,UEC509 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,,,SB,,,,,,,,,,,,,,,,,,,,RA22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAK,,GTJ,,AMK 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10:30 AM,,,,,,,,,,,,,,,UCS701 T,,,,,,,,CRA1,,,,,,,,,,,,,,,,,,UCS701 L,,,,,,,,,,,,,,,,,,,,UML501L,,,,,,UEC858 L,,,,,,,,,,,,,,,,UEC502 P,,,,UCS406 P,,UCS303 P,,,,UEC509 P,,UCS503 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,,,,,,,,,,,,,,,,,,RA17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAH,PBH,,,,,,,,,,,,,,,,,,,,,US,PK,,,,NEC 4,,PV,,,,TA4,,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS507 P,,UCS507 P,,UCS507,,UCS507 P,,UCS415 L,,,,,,,,,,,,,,,,,,,,UCS531L,,,,,,UCS303 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRA11,,CRA9,,CRA10,,CRA13,,,,,,,,,,,,,,,,,,,,,RMT,SHS,,,,,,,,,,,,,,,,,,,,,SSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS503 L,,,,,,,,,,,,,,,,,,,,UCS413L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VBH,NRJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1:00 PM,UCS415 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS503 P,,UCS503 P,,UCS503 P,,UCS503 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCN L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAG,,RA1,,RA17,,RA34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMK 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,1:50 PM,UCS701 L,,,,,,,,,,,,,,,,,,,,UCS701 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS303 P,,UEC502 P,,,,,,UCS406 P,,,,,,,,UCS503 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,RAH,,,,,,,,,,,,,,,,,,,,AKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PV,,GTJ,,,,,,TA1,,,,,,,,,,,,,,,,,,,,,,,NEC 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,2:40 PM,UCS503 P,,UCS503 P,,UCS503 P,,UCS503 P,,UCS521 T,,UCS701 T,,,,,,,,,,UCS503 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UEC502 T,,UEC401 T,,,,UEC401 P,,,,,,UEC502 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,SNK,,HAS,,,,,,,,,ASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA3,,HS,,,TA2,,,,,,,,,,,,,,,,,,,,,AKK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,3:30 PM,VBH,,RAT,,RA2,,RA15,,,,,,,,,,,,,,UCS507 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS614 L,,,,,,,,UEC502 T,,,,,,UCS406 P,,UEC509 T,,,,UEC502 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,ANJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,,,,,,,,AG,,,,,SSK,,,KSS,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,4:20 PM,,,,,,,,,,,,,,,,,UCS415 P,,UCS415 P,,,,,,,,,,,,,,,,,,,,,,UCS701 T,,UCS701 T,,UCS701 T,,UCS701 T,,,,,,,,,,UCS507 P,,UCS507 P,,UCS413P,,,,UML501P,,,,,,,,,,,,UEC401 T,,,,,,,,,,UCS303 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,,RA6,,RA17,,RA20,,,,,,,,,RA23,,RA39,,,,,,,,,,,,,,,,,,,HS,,,,,,,,,NEC 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,5:10 PM,,,,,,,,,,,,,,,,,ASG,,RAJ,,,,,,,,,,,,,,,,,,,,,,UCS521 T,,UCS521 T,,UCS521 T,,UCS521 T,,,,,,,,,,,,,,NRJ,,,,RA8,,,,,,,,,,,,,,UEC401 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RA26,,SNK,,CRA12,,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,8:00 AM,UCS507 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS521 T,,UCS521 T,,UCS521 T,,UCS521 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS303 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T,,,ANJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNK,,RA26,,CRA12,,SOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,8:50 AM,UCS608L/UCS522L/UCS523L /UCS-EL-4L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS522 /  UCS523 / UCS_EL1_4  L,,,,,,,,,,,,,,,,,,,,,,CCN L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T205,GK,,,,
U,,,VPS/ST/MAN/HRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST / MAN /HRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,9:40 AM,UCS503 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS415 P,,UCS415 P,,UCS415 P,,UCS415 P,,,,,,,,,,,,UCS614 L,,UML501L,,,,,,UEC509 L,,,,,,,,,,,,,,,,UEC509 T,,UEC502 T,,UEC509 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,,,SB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RMT,,ASG,,CRA6,,CRA8,,,,,,,,,,,,DET,,PBH,,,,,,,,,,,,,,,,,,,,,KSS,,DG,,AKK,,TA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10:30 AM,,,,,,,,,,,,,UCS701 T,,,,UCS503 P,,UCS503 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS617 L,,UCS410L,,,,,,UEC401 L,,,,,,,,,,,,,,,,,,,,,,,,UCS406 P,,UCS503 P,,,,UEC502 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,,,,,,,,,,,,,,,,HAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRS,,RKS,,,,,,,,,,,,,,,,,,,,,RAK,,,,,,,,,SC,,NEC 2,,,,PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,11:20 AM,,,,,,,,,,,,,,,,,RA2,,RA15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS507 P,,UCS507 P,,UCS507 P,,UCS507 P,,,,,,,,,,,,UEC502 L,,,,,,,,,,,,,,,,UCS303 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RA19,,CRA9,,CRA10,,CRA11,,,,,,,,,,,,,,,,,,,,,,,,,,,SS,PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1:00 PM,UCS507 P,,UCS507 P,,UCS507 P,,UCS507 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS303 P,,UCS406 P,,,,,,,,,,UEC401 P,,,,,,,,,,UEC502 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSK,,TA1,,,,,,,,,,HS,,,,,,,,,,,TA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,1:50 PM,TA9,,RA39,,RA23,,CRA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS413L,,,,,,,,,,,,,,,,,,,,,,UEC509 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMK 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,2:40 PM,UCS521 L,,,,,,,,,,,,,,,,,,,,UCS701 T,,UCS701 T,,UCS701 T,,UCS701 T,,,,,,,,,,,,,,UCS507 L,,,,,,,,,,,,,,,,,,,,,,UCS531P,,UCS410P,,,,UEC401 T,,,,,,,,,,,,,,,,UCS503 P,,,,UEC502 P,,,,,,UEC509 T,,UEC502 T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SIS,,,,,,,,,,,,,,,,,,,,,HAS,,RA6,,RA17,,AKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUB,,,,,,,,,,TA2,,,,,,,,,,,,,,,NEC 2,,,,AKK,,,,,,,DG,,SUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,3:30 PM,,,,,,,,,UCS415 P,,UCS415 P,,UCS415 P,,UCS415 P,,,,,,,,,,UCS521 T,,,,,,,,,,,,,,,,UCS503 L,,,,,,,,,,,,,,,,,,,,,,SHS,,RA36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VBH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,4:20 PM,,,,,,,,,ASG,,SOK,,RAJ,,CRA1,,,,,,,,,,,,,,,,,,,,,,,,,,UCS521 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
